index,tid,loc_name,loc_number,loc_type,address_1,city,state,neighborhood,postal_code,phone_1,phone_2,latitude,longitude,hours_of_operation,services_included,RunDate,InsertUpdateTime,RunID
617,14802,洛阳众捷汽车有限公司,2450305,4S店,河南省洛阳市廛河回族区启明南路南段路西名车苑,洛阳市,河南省,瀍河回族区,410304,0379-65273888,0379-65273333,34.68342,112.505844,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
618,14803,南阳市恒康锦程汽车服务有限公司,2451305,4S店,河南省南阳市宛城区312国道与独山大道交叉口东500米路南,南阳市,河南省,宛城区,411302,0377-61887999,0377-61889888,33.028134,112.574777,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
619,14804,南阳市恒康汽车服务有限责任公司,2451303,4S店,河南省南阳市宛城区长江路中段779号,南阳市,河南省,宛城区,411302,0377-63118110,0377-63118999,32.975086,112.561703,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
620,14805,南阳威佳众隆汽车销售服务有限公司,2451306,4S店,河南省南阳市建设西路与百里奚路交叉口东南角,南阳市,河南省,宛城区,411302,0377-60892222,0377-60893333,33.008669,112.517287,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
621,14806,平顶山名翼汽车销售有限公司,2450405,4S店,河南省平顶山市叶县洪庄杨乡建设路东段路南,平顶山市,河南省,叶县,410422,0375-2101777,0375-2171777,33.735904,113.498233,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
622,14807,平顶山威佳众望汽车销售服务有限公司,2450403,4S店,河南省平顶山市新城区应滨办事处南宋村滍阳路东平高电器西侧,平顶山市,河南省,新华区,410402,0375-6120000,0375-6176666,33.788894,113.15802,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
623,14808,新乡市东安新众汽车销售服务有限公司,2450703,4S店,河南省新乡市红旗区小店镇新长北线与小粉线东北角,新乡市,河南省,红旗区,410702,0373-7776999,0373-7776888,35.297411,114.002555,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
624,14809,新乡市申众汽车销售服务有限公司,2450702,4S店,河南省新乡市新中大道与北环路交叉口向北2000米,新乡市,河南省,牧野区,410711,0373-3323333,0373-3693333,35.368034,113.929863,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
625,14810,信阳市荣昇汽车销售有限公司,2451504,4S店,河南省信阳市平桥区信阳市新三十街以东南京路以北,信阳市,河南省,平桥区,411503,0376-3352222,0376-3355555,32.127856,114.143039,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
626,14811,许昌超越汽车销售服务有限公司,2451006,4S店,河南省许昌市东城区许州路汽车东站南500米路东汽车公园,许昌市,河南省,魏都区,411002,0374-2768999,0374-3197777,34.031061,113.887522,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
627,14812,许昌佳辰汽车销售服务有限公司,2451004,4S店,河南许昌市魏都区北外环与劳动路交叉口向西100米路北,许昌市,河南省,魏都区,411002,0374-2656888,0374-3329777,34.063137,113.81662,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
628,14813,郑州德道汽车销售服务有限公司,2450112,4S店,河南省郑州市二七区西四环与石武高铁交叉口向北200米路西,郑州市,河南省,二七区,410103,0371-55085555,0371-55085555,34.718975,113.533454,9:00-18:00,"['自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', '深度试驾', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
629,14814,郑州恒信德龙众和汽车销售服务有限公司,2450110,4S店,河南省郑州市管城回族区十八里河镇大王庄村文治路与鼎尚街交叉口西南角,郑州市,河南省,管城回族区,410104,0371-53720999,0371-55555563,34.690633,113.722346,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', '深度试驾', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
630,14815,周口市乐恒汽车销售服务有限公司,2451603,4S店,河南省周口市川汇区周商路与太昊路交叉口向西500米,周口市,河南省,川汇区,411602,0394-3765666,0394-3767777,33.59244,114.627104,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
631,14816,驻马店市众信汽车销售有限公司,2451703,4S店,河南省驻马店市中原大道与汝河大道交叉口东北侧,驻马店市,河南省,驿城区,411702,0396-3601333,0396-3216888,32.953893,114.079469,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
632,14817,濮阳市汇众汽车销售服务有限公司,2450903,4S店,河南省濮阳市华龙区106国道濮阳北高速口南500米路东德众汽车园,濮阳市,河南省,华龙区,410902,0393-8957777,0393-5309999,35.803439,115.119627,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
633,14818,濮阳市龙润汽车销售服务有限公司,2450904,4S店,河南省濮阳市濮阳县胜利东路与106国道交叉口北300米路东,濮阳市,河南省,濮阳县,410928,0393-8115668,0393-8115588,35.755409,115.120246,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
634,14819,安阳聚美汽车销售服务有限公司,2450809,4S店,河南省安阳高新区文昌大道与平原路交叉口西200米路南,安阳市,河南省,文峰区,410502,0372-2513000,0372-2513111,36.41379,114.22432,9:00-18:00,"['自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'NGA智慧网销', '试乘试驾新UI', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
635,14820,安阳威佳众顺汽车销售服务有限公司,2450807,4S店,河南省安阳市文峰区弦歌大道与光明路交叉口豫北汽车市场院内,安阳市,河南省,文峰区,410502,0372-2115991,0372-2113333,36.054332,114.4105,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
636,14821,长垣市大江汽车销售服务有限公司,3450701,4S店,河南省新乡市长垣市南蒲山海大道与德邻大道向南100米,新乡市,河南省,长垣市,410783,0373-8083222,0373-8083111,35.178539,114.646789,9:00-18:00,"['自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
637,14822,邓州恒信众和汽车销售服务有限公司,2451307,4S店,河南省南阳市邓州市迎宾大道与207国道交叉口西南角附3号,南阳市,河南省,邓州市,411381,0377-60871333,0377-60871000,32.677057,112.148301,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '智慧网销', 'MEB快捷签', 'ICE快捷签', '试乘试驾新UI', 'ICE小程序标签', 'ICE经销商']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
638,14823,固始县兴升汽车销售服务有限公司,2451505,4S店,河南省信阳市固始县中原路与新五街交叉口北50米,信阳市,河南省,固始县,411525,0376-4325555,0376-4155555,32.127711,115.662181,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'ICE小程序标签', 'ICE经销商']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
639,14824,河南新聚龙汽车销售服务有限公司,2450119,4S店,河南省郑州市郑东新区商都路与通泰路交汇处向南200米路西通泰路102号,郑州市,河南省,金水区,410105,0371-65972255,0371-65972266,34.738795,113.790026,9:00-18:00,"['自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', '深度试驾', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
640,14825,鹤壁市易善行汽车销售服务有限公司,2450604,4S店,河南省鹤壁市淇滨区漓江东路与锯新路交叉口,鹤壁市,河南省,淇滨区,410611,0392-2291111,0392-2297777,35.773693,114.288614,9:00-18:00,"['新能源', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '智慧网销', 'MEB快捷签', 'ICE快捷签', '试乘试驾新UI', 'ICE小程序标签', 'ICE经销商']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
641,14826,鹤壁豫光汽车科技有限公司,2450603,4S店,河南省鹤壁市淇滨区泰山路东侧,鹤壁市,河南省,淇滨区,410611,0392-6895555,0392-6896666,35.763673,114.315792,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
642,14827,滑县上众汽车销售服务有限公司,2450806,4S店,河南省安阳市滑县新区中州大道与东环路交叉口西南角,安阳市,河南省,滑县,410526,0372-8709558,0372-8585555,35.564459,114.593872,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
643,14828,焦作市泉达汽车销售服务有限公司沁阳分公司,3450502,专营店,河南省沁阳市常付路新一中西邻,焦作市,河南省,沁阳市,410882,0391-5297771,0391-5285886,35.096728,112.903286,9:00-18:00,"['市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', 'MEB快捷签', 'ICE快捷签', '试乘试驾新UI']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
644,14829,焦作市新泉达汽车销售服务有限公司,2450503,4S店,河南省焦作市示范区神州路2666A号,焦作市,河南省,山阳区,410811,0391-3567818,0391-3567888,35.176281,113.257526,9:00-18:00,"['自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
645,14830,林州市华盛汽车销售有限公司,2450808,4S店,河南省林州市陵阳大道中段永和希望小学对面东盛汽贸,安阳市,河南省,林州市,410581,0372-6583000,0372-6583999,36.111272,113.852304,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
646,14831,洛阳福瑞汽车销售服务有限公司,2450310,4S店,河南省洛阳市洛龙区开元大道南2号开元众山汽车城二期北一展厅,洛阳市,河南省,洛龙区,410311,0379-65877333,0379-65877111,34.597025,112.408052,9:00-18:00,"['自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
647,14832,洛阳汇鑫汽车销售服务有限公司,2450309,4S店,河南省洛阳市老城区唐宫东路271号,洛阳市,河南省,老城区,410302,0379-63951595,0379-63410598,34.683652,112.465294,9:00-18:00,"['自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
648,14833,洛阳威佳众盛汽车销售服务有限公司,2450307,4S店,河南省洛阳市高新区安康路威佳汽车博览中心10号,洛阳市,河南省,洛龙区,410311,0379-60652555,0379-60656565,34.59873,112.337401,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
649,14834,南阳市恒康景程汽车销售服务有限公司,3451302,专营店,河南省南阳市西峡县工业大道南段西侧,南阳市,河南省,西峡县,411323,,0377-69666668,33.278332,111.500587,9:00-18:00,"['市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', 'MEB快捷签', 'ICE快捷签', '试乘试驾新UI']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
650,14835,平顶山众德汽车销售有限公司,2450406,4S店,河南省平顶山市平安大道与西环路交叉口向西100米路北,平顶山市,河南省,新华区,410402,0375-3661777,0375-3667777,33.77014,113.236762,9:00-18:00,"['自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
651,14836,三门峡威佳众顺汽车销售服务有限公司,2451203,4S店,河南省三门峡市开发区黄河大桥南209国道路东侧汽车贸易中心7号展厅,三门峡市,河南省,湖滨区,411202,0398-2893552,0398-2896777,34.795923,111.171856,9:00-18:00,"['自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
652,14837,商丘市银众汽车销售服务有限公司,2451407,4S店,商丘市城乡一体化示范区黄河路与晨风大道交叉口西南角,商丘市,河南省,梁园区,411402,0370-50208666,0370-5020777,34.457582,115.716075,9:00-18:00,"['自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
653,14838,信阳申誉汽车销售服务有限公司,2451501,4S店,河南省信阳市湖东开发区107国道1056公里处,信阳市,河南省,平桥区,411503,0376-6602042,0376-6255555,32.111645,114.058859,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
654,14839,许昌吉通汽车销售服务有限公司,2451003,4S店,河南省许昌市长葛市钟繇大道中段,许昌市,河南省,长葛市,411082,0374-2729099,0374-7018777,34.216057,113.78963,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
655,14840,永城翼嘉汽车销售服务有限公司,2451405,4S店,河南省商丘市永城市产业集聚区芒山路南段天联汽车城,商丘市,河南省,永城市,411481,0370-5131888,0370-5533999,33.891042,116.420022,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
656,14841,禹州市佳骏汽车销售服务有限公司,2451007,4S店,河南省禹州市夏都西工业园区,许昌市,河南省,禹州市,411081,0374-8601999,0374-8605999,34.149823,113.439853,9:00-18:00,"['自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
657,14842,郑州威佳众美汽车销售服务有限公司,2450118,4S店,郑州市高新区西四环药厂街交叉口东南角,郑州市,河南省,中原区,410102,0371-88910002,0371-88910001,34.787859,113.532151,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', '深度试驾', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
658,14843,中牟安吉汽车销售服务有限公司,2450116,4S店,河南省郑州市中牟县汽车产业集聚区内中部汽贸港6号馆,郑州市,河南省,中牟县,410122,0371-62233555,0371-62233666,34.669463,113.937982,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
659,14844,驻马店市天成汽车销售服务有限公司,2451701,4S店,河南省驻马店市白桥路52号,驻马店市,河南省,驿城区,411702,0396-2955794,0396-2955666,32.939569,114.031069,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'ICE小程序标签', 'ICE经销商']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
660,14845,漯河市和庆汽车销售有限公司,2451102,4S店,河南省漯河市郾城区龙江路与黄山路交叉口路北,漯河市,河南省,郾城区,411103,0395-3212110,0395-3771777,33.610838,114.021542,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:38,46278
661,14846,漯河新驭乐汽车销售服务有限公司,2451101,4S店,河南省漯河市源汇区107国道与漯舞路交汇处北侧,漯河市,河南省,源汇区,411102,0395-2158111,0395-2152777,33.5504,113.999019,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:39,46278
662,14847,濮阳威佳众隆汽车销售有限公司,2450906,4S店,河南省濮阳市高新技术开发区中原路与化兴路交叉口西南角威佳汽车城,濮阳市,河南省,华龙区,410902,0393-2076111,0393-2070555,35.780419,114.994838,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:39,46278
663,14848,武汉恒信众和汽车销售服务有限公司,2430125,4S店,湖北省武汉市洪山区狮子山街华中农业大学1-1-1,武汉市,湖北省,洪山区,420111,027-87058551,027-87218999,30.472097,114.338576,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', '深度试驾', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:39,46278
664,14849,武汉友芝友汽车贸易服务有限公司,2430122,4S店,湖北省武汉市汉阳区龙阳大道特8号,武汉市,湖北省,汉阳区,420105,027-84674155,027-84872991,30.557079,114.207885,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', '深度试驾', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:39,46278
665,14850,武汉友芝友谦和汽车贸易有限公司,2430115,4S店,湖北省武汉市武昌区徐东二路二号,武汉市,湖北省,武昌区,420106,027-59801088,027-59801178,30.579014,114.342327,9:00-18:00,"['新能源', '自营', '市场活动', '二手车', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', '深度试驾', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:39,46278
666,14851,黄石市德众汽车销售服务有限公司,2430201,4S店,湖北省黄石市黄金山工业新区大棋路以南、圣明路以西,黄石市,湖北省,黄石港区,420202,0714-6521800,0714-6518445,30.135709,115.031026,9:00-18:00,"['新能源', '自营', '市场活动', '售后业务全功能', '售后预约资源功能', '线上市场活动', '代理直销', '智慧网销', 'MEB快捷签', 'ICE快捷签', 'NGA智慧网销', '试乘试驾新UI', 'NGA经销商端小程序标签', 'ICE小程序标签', 'ICE经销商', '腾讯效果广告']",2022-05-03 08:21:05,2022-05-03 08:21:39,46278
